id,timestamp_utc,vessel_id,spare_id,part_code,part_name,component_id,component_code,component_name,component_spare_code,event_type,qty_change,rob_after,user_id,remarks,reference,date_local,tz,place
2230,2023-09-08 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5021,MV0001-05565,Retaining Ring-18,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,SP-554.003.01-565,CONSUME,-2,3,2nd Engineer,Consumed during maintenance - MKR-IN-00050-554.003.02-2023-004,MKR-IN-00050-554.003.02-2023-004,08-Sep-2023,UTC,
2053,2023-09-07 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5039,MV0001-05583,Nut,COMP-1768374767994-apqr6kc7v,601.002.06,ME Cylinder Covers W/Valves No.06,SP-601.002.01-583,CONSUME,-1,4,Chief Engineer,Consumed during maintenance - MKR-IN-00017-652.020.04-2023-100,MKR-IN-00017-652.020.04-2023-100,07-Sep-2023,UTC,
141,2023-09-02 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4494,MV0001-05038,Back-Up Ring,COMP-1768374767799-zs6hrf8cm,401.005,Rudders W/Nozzle,SP-401.005-038,CONSUME,-1,4,977621de-77d7-4892-ae27-adaebcc27d0b,Consumed for WO WO-651.003.01-2023-323,WO-651.003.01-2023-323,02-Sep-2023 00:00,UTC,
2323,2023-09-02 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5442,MV0001-05986,Side Cover,COMP-1768374768533-xnq4n84q4,712.013.02,LO Separator Booster Pumps No.02,SP-712.013.01-986,CONSUME,-2,3,Chief Engineer,Consumed during maintenance - MKR-IN-00063-601.004.03-2023-329,MKR-IN-00063-601.004.03-2023-329,02-Sep-2023,UTC,
2350,2023-08-30 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5170,MV0001-05714,Spring Washer,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,SP-702.005.01-714,CONSUME,-1,3,3rd Engineer,Consumed during maintenance - UWO-653.004.02-2023-796,UWO-653.004.02-2023-796,30-Aug-2023,UTC,
2351,2023-08-30 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5407,MV0001-05951,Body,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,SP-702.005.01-951,CONSUME,-2,2,3rd Engineer,Consumed during maintenance - UWO-653.004.02-2023-796,UWO-653.004.02-2023-796,30-Aug-2023,UTC,
2352,2023-08-30 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5242,MV0001-05786,O-Ring,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,SP-702.005.01-786,CONSUME,-1,4,3rd Engineer,Consumed during maintenance - UWO-653.004.02-2023-796,UWO-653.004.02-2023-796,30-Aug-2023,UTC,
2909,2023-08-28 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5122,MV0001-05666,Nut,COMP-1768374768443-sj0hmblft,653.003.06,AE3 Cylinder Liners No.06,SP-651.003.01-666,CONSUME,-1,3,Chief Engineer,Consumed during maintenance - MKR-IN-00072-285.001.04-2023-198,MKR-IN-00072-285.001.04-2023-198,28-Aug-2023,UTC,
140,2023-08-28 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4939,MV0001-05483,O-Ring,COMP-1768374767809-mr8172nux,411.002,X-Band Radar,SP-411.002-483,CONSUME,-2,8,480b40d0-04bd-4590-a936-2f879b867977,Consumed for WO WO-411.002-2023-403,WO-411.002-2023-403,28-Aug-2023 00:00,UTC,
138,2023-08-27 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4841,MV0001-05385,Bearing Housing,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-385,CONSUME,-2,3,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Consumed for WO WO-651.003.01-2023-322,WO-651.003.01-2023-322,27-Aug-2023 00:00,UTC,
139,2023-08-27 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4791,MV0001-05335,Foot Mounting Spacer,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-335,CONSUME,-1,4,228b5256-5bd2-4bf3-826f-c6fe76571449,Consumed for WO UWO-702.005.02-2023-486,UWO-702.005.02-2023-486,27-Aug-2023 00:00,UTC,
2026,2023-08-27 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4551,MV0001-05095,Plug,COMP-1768374767802-sjje0yq3o,403.001,"Steering Gears, Complete",SP-403.001-095,CONSUME,-2,3,2nd Engineer,Consumed during maintenance - UWO-702.005.02-2023-486,UWO-702.005.02-2023-486,27-Aug-2023,UTC,
2215,2023-08-27 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5018,MV0001-05562,Elbow Joint,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,SP-554.003.01-562,CONSUME,-2,3,3rd Engineer,Consumed during maintenance - UWO-65-2023-811,UWO-65-2023-811,27-Aug-2023,UTC,
2294,2023-08-27 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4915,MV0001-05459,Seat Packing,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-459,CONSUME,-2,2,3rd Engineer,Consumed during maintenance - WO-702.005.02-2023-188,WO-702.005.02-2023-188,27-Aug-2023,UTC,
2301,2023-08-27 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4938,MV0001-05482,Gasket,COMP-1768374767805-z4lpo0038,411.001,S-Band Radar,SP-411.001-482,CONSUME,-1,5,2nd Officer,Consumed during maintenance - WO-411.001-2023-395,WO-411.001-2023-395,27-Aug-2023,UTC,
2381,2023-08-27 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4526,MV0001-05070,Grease Nipple,COMP-1768374767799-zs6hrf8cm,401.005,Rudders W/Nozzle,SP-401.005-070,CONSUME,-1,3,4th Engineer,Consumed during maintenance - UWO-702.005.01-2023-850,UWO-702.005.01-2023-850,27-Aug-2023,UTC,
2399,2023-08-27 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4677,MV0001-05221,Gasket,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,SP-601.053-221,CONSUME,-1,2,2nd Engineer,Consumed during maintenance - WO-601.053-2023-426,WO-601.053-2023-426,27-Aug-2023,UTC,
2811,2023-08-25 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5009,MV0001-05553,Service Valve-1,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,SP-554.003.01-553,CONSUME,-2,3,2nd Engineer,Consumed during maintenance - MKR-OV-00012-601.003.04-2023-290,MKR-OV-00012-601.003.04-2023-290,25-Aug-2023,UTC,
2964,2023-08-24 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4945,MV0001-05489,Cylinder Cover,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,SP-554.003.01-489,CONSUME,-1,4,Chief Engineer,Consumed during maintenance - MKR-IN-00018-651.020.03-2023-053,MKR-IN-00018-651.020.03-2023-053,24-Aug-2023,UTC,
2090,2023-08-24 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4532,MV0001-05076,Rotor Housing,COMP-1768374767802-sjje0yq3o,403.001,"Steering Gears, Complete",SP-403.001-076,CONSUME,-2,3,2nd Officer,Consumed during maintenance - UWO-285.001.07-2023-492,UWO-285.001.07-2023-492,24-Aug-2023,UTC,
2091,2023-08-24 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5112,MV0001-05656,O-Ring,COMP-1768374767879-whkjy1n4i,653.001,"Aux. Diesel Generator Aggregates, Complete No.03",SP-651.001-656,CONSUME,-2,7,2nd Officer,Consumed during maintenance - UWO-285.001.07-2023-492,UWO-285.001.07-2023-492,24-Aug-2023,UTC,
137,2023-08-23 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4834,MV0001-05378,Fan,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-378,CONSUME,-2,3,228b5256-5bd2-4bf3-826f-c6fe76571449,Consumed for WO UWO-702.010.02-2023-555,UWO-702.010.02-2023-555,23-Aug-2023 00:00,UTC,
1934,2023-08-23 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5438,MV0001-05982,O-Ring,COMP-1768374768518-tf49j9qlz,702.010.02,DO Separator Booster Pumps No.02,SP-702.010.01-982,CONSUME,-1,4,2nd Engineer,Consumed during maintenance - UWO-702.010.02-2023-555,UWO-702.010.02-2023-555,23-Aug-2023,UTC,
2223,2023-08-23 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5286,MV0001-05830,Mist Cover,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,SP-702.005.01-830,CONSUME,-1,4,4th Engineer,Consumed during maintenance - MKR-IN-00085-651.003.05-2023-591,MKR-IN-00085-651.003.05-2023-591,23-Aug-2023,UTC,
2412,2023-08-23 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5554,MV0001-06098,Coupling Bolt Complete,COMP-1768374767795-1qyq8qvkb,721.001.02,Main Sw Cooling Pumps No.02,SP-721.001.01-1098,CONSUME,-1,2,4th Engineer,Consumed during maintenance - MKR-IN-00072-285.001.04-2023-193,MKR-IN-00072-285.001.04-2023-193,23-Aug-2023,UTC,
2413,2023-08-23 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4641,MV0001-05185,Over Current Relay,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,SP-554.001-185,CONSUME,-2,3,4th Engineer,Consumed during maintenance - MKR-IN-00072-285.001.04-2023-193,MKR-IN-00072-285.001.04-2023-193,23-Aug-2023,UTC,
2591,2023-08-23 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5014,MV0001-05558,Washer,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,SP-554.003.01-558,CONSUME,-2,0,4th Engineer,Consumed during maintenance - MKR-IN-00063-601.004.02-2023-320,MKR-IN-00063-601.004.02-2023-320,23-Aug-2023,UTC,
1929,2023-08-20 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4583,MV0001-05127,Housing,COMP-1768374767802-sjje0yq3o,403.001,"Steering Gears, Complete",SP-403.001-127,CONSUME,-1,4,3rd Engineer,Consumed during maintenance - WO-702.005.02-2023-187,WO-702.005.02-2023-187,20-Aug-2023,UTC,
136,2023-08-19 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4595,MV0001-05139,Sleeve,COMP-1768374767802-sjje0yq3o,403.001,"Steering Gears, Complete",SP-403.001-139,CONSUME,-1,4,977621de-77d7-4892-ae27-adaebcc27d0b,Consumed for WO UWO-601.002-2023-601,UWO-601.002-2023-601,19-Aug-2023 00:00,UTC,
2170,2023-08-19 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4740,MV0001-05284,Main Rectifier Assembly-Forward,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-284,CONSUME,-1,4,Chief Engineer,Consumed during maintenance - UWO-601.002-2023-601,UWO-601.002-2023-601,19-Aug-2023,UTC,
2182,2023-08-18 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4952,MV0001-05496,Piston Ring,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,SP-554.003.01-496,CONSUME,-2,2,2nd Engineer,Consumed during maintenance - MKR-IN-00085-652.003.04-2023-671,MKR-IN-00085-652.003.04-2023-671,18-Aug-2023,UTC,
2054,2023-08-17 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4722,MV0001-05266,Cover Non Drive End,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-266,CONSUME,-2,3,3rd Engineer,Consumed during maintenance - UWO-712.011.01-2023-812,UWO-712.011.01-2023-812,17-Aug-2023,UTC,
2055,2023-08-17 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4689,MV0001-05233,Exhaust Pipe Complete,COMP-1768374767837-m3bhk56ru,601.059,ME Exhaust Gas Manifolds/Pipes W/Insulation,SP-601.059-233,CONSUME,-2,3,3rd Engineer,Consumed during maintenance - UWO-712.011.01-2023-812,UWO-712.011.01-2023-812,17-Aug-2023,UTC,
2217,2023-08-17 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4720,MV0001-05264,Exciter Stator,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-264,CONSUME,-2,3,2nd Engineer,Consumed during maintenance - MKR-IN-00017-651.020.06-2023-059,MKR-IN-00017-651.020.06-2023-059,17-Aug-2023,UTC,
727,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4470,MV0001-05014,Bolt,COMP-1768374767799-zs6hrf8cm,401.005,Rudders W/Nozzle,SP-401.005-014,RECEIVE,2,7,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-6137,13-Aug-2023 00:00,UTC,Mumbai
728,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4489,MV0001-05033,Jack Cylinder,COMP-1768374767799-zs6hrf8cm,401.005,Rudders W/Nozzle,SP-401.005-033,RECEIVE,3,8,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-1829,13-Aug-2023 00:00,UTC,Mumbai
729,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4496,MV0001-05040,Plug,COMP-1768374767799-zs6hrf8cm,401.005,Rudders W/Nozzle,SP-401.005-040,RECEIVE,4,15,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-1526,13-Aug-2023 00:00,UTC,Mumbai
730,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4506,MV0001-05050,Trunk Plate,COMP-1768374767799-zs6hrf8cm,401.005,Rudders W/Nozzle,SP-401.005-050,RECEIVE,3,5,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-3328,13-Aug-2023 00:00,UTC,Mumbai
731,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4514,MV0001-05058,Reamer Bolt,COMP-1768374767799-zs6hrf8cm,401.005,Rudders W/Nozzle,SP-401.005-058,RECEIVE,1,5,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-1037,13-Aug-2023 00:00,UTC,Mumbai
732,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4546,MV0001-05090,O-Ring,COMP-1768374767802-sjje0yq3o,403.001,"Steering Gears, Complete",SP-403.001-090,RECEIVE,1,10,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-6830,13-Aug-2023 00:00,UTC,Mumbai
733,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4549,MV0001-05093,Bonded Seal,COMP-1768374767802-sjje0yq3o,403.001,"Steering Gears, Complete",SP-403.001-093,RECEIVE,4,9,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-6322,13-Aug-2023 00:00,UTC,Mumbai
734,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4588,MV0001-05132,Cyl. Head Screw,COMP-1768374767802-sjje0yq3o,403.001,"Steering Gears, Complete",SP-403.001-132,RECEIVE,1,6,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-7773,13-Aug-2023 00:00,UTC,Mumbai
735,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4629,MV0001-05173,Digital Thermostat,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,SP-554.001-173,RECEIVE,2,6,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-0960,13-Aug-2023 00:00,UTC,Mumbai
736,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4636,MV0001-05180,Lens,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,SP-554.001-180,RECEIVE,1,9,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-1984,13-Aug-2023 00:00,UTC,Mumbai
737,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4637,MV0001-05181,Fuse,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,SP-554.001-181,RECEIVE,5,8,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-1019,13-Aug-2023 00:00,UTC,Mumbai
738,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4647,MV0001-05191,Tie-Rod Complete,COMP-1768374767827-g6k9lk4to,601.016,ME Tiebolts,SP-601.016-191,RECEIVE,4,10,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-3693,13-Aug-2023 00:00,UTC,Mumbai
739,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4650,MV0001-05194,Nut,COMP-1768374767827-g6k9lk4to,601.016,ME Tiebolts,SP-601.016-194,RECEIVE,2,7,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-0251,13-Aug-2023 00:00,UTC,Mumbai
740,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4653,MV0001-05197,Special Bolt With Wire Hole,COMP-1768374767827-g6k9lk4to,601.016,ME Tiebolts,SP-601.016-197,RECEIVE,4,9,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-5240,13-Aug-2023 00:00,UTC,Mumbai
741,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4655,MV0001-05199,Locking Wire,COMP-1768374767827-g6k9lk4to,601.016,ME Tiebolts,SP-601.016-199,RECEIVE,2,2,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-9548,13-Aug-2023 00:00,UTC,Mumbai
742,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4656,MV0001-05200,Hexagon Socket Head Bolt,COMP-1768374767827-g6k9lk4to,601.016,ME Tiebolts,SP-601.016-200,RECEIVE,5,10,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-9733,13-Aug-2023 00:00,UTC,Mumbai
743,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4678,MV0001-05222,Bolt With Wire Hole,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,SP-601.053-222,RECEIVE,2,7,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-3293,13-Aug-2023 00:00,UTC,Mumbai
744,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4684,MV0001-05228,Tongued Washer,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,SP-601.053-228,RECEIVE,3,6,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-4655,13-Aug-2023 00:00,UTC,Mumbai
745,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4689,MV0001-05233,Exhaust Pipe Complete,COMP-1768374767837-m3bhk56ru,601.059,ME Exhaust Gas Manifolds/Pipes W/Insulation,SP-601.059-233,RECEIVE,3,10,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-6703,13-Aug-2023 00:00,UTC,Mumbai
746,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4701,MV0001-05245,Bolt,COMP-1768374767837-m3bhk56ru,601.059,ME Exhaust Gas Manifolds/Pipes W/Insulation,SP-601.059-245,RECEIVE,2,14,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-2145,13-Aug-2023 00:00,UTC,Mumbai
747,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4706,MV0001-05250,Bolt,COMP-1768374767837-m3bhk56ru,601.059,ME Exhaust Gas Manifolds/Pipes W/Insulation,SP-601.059-250,RECEIVE,4,9,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-9744,13-Aug-2023 00:00,UTC,Mumbai
748,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4710,MV0001-05254,Nut,COMP-1768374767837-m3bhk56ru,601.059,ME Exhaust Gas Manifolds/Pipes W/Insulation,SP-601.059-254,RECEIVE,3,12,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-5836,13-Aug-2023 00:00,UTC,Mumbai
749,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4726,MV0001-05270,Drive End Bracket/Engine Adaptor,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-270,RECEIVE,1,10,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-2596,13-Aug-2023 00:00,UTC,Mumbai
750,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4738,MV0001-05282,Side Panel,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-282,RECEIVE,5,15,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-7096,13-Aug-2023 00:00,UTC,Mumbai
751,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4746,MV0001-05290,Lifting Lug -Non Drive End,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-290,RECEIVE,2,9,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-0232,13-Aug-2023 00:00,UTC,Mumbai
752,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4762,MV0001-05306,Cover Non Drive End,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-306,RECEIVE,1,4,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-9427,13-Aug-2023 00:00,UTC,Mumbai
753,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4791,MV0001-05335,Foot Mounting Spacer,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-335,RECEIVE,1,5,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-6336,13-Aug-2023 00:00,UTC,Mumbai
754,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4809,MV0001-05353,Bearing Non Drive End,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-353,RECEIVE,5,11,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-5411,13-Aug-2023 00:00,UTC,Mumbai
755,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4813,MV0001-05357,Bearing Drive End,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-357,RECEIVE,5,9,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-4351,13-Aug-2023 00:00,UTC,Mumbai
756,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4816,MV0001-05360,Frame Cover Top,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-360,RECEIVE,2,8,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-5418,13-Aug-2023 00:00,UTC,Mumbai
757,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4831,MV0001-05375,Main Terminal Panel,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-375,RECEIVE,1,5,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-8691,13-Aug-2023 00:00,UTC,Mumbai
758,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4849,MV0001-05393,Coupling Key,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-393,RECEIVE,4,7,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-2607,13-Aug-2023 00:00,UTC,Mumbai
759,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4862,MV0001-05406,Stopper Ring And Set Screw,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-406,RECEIVE,2,8,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-7339,13-Aug-2023 00:00,UTC,Mumbai
760,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4870,MV0001-05414,Packing Ring,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-414,RECEIVE,3,11,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-8066,13-Aug-2023 00:00,UTC,Mumbai
761,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4883,MV0001-05427,Gland,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-427,RECEIVE,2,5,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-0397,13-Aug-2023 00:00,UTC,Mumbai
762,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4891,MV0001-05435,Gland packing,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-435,RECEIVE,4,9,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-5796,13-Aug-2023 00:00,UTC,Mumbai
763,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4898,MV0001-05442,Hub,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-442,RECEIVE,3,7,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-5814,13-Aug-2023 00:00,UTC,Mumbai
764,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4901,MV0001-05445,Hub,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-445,RECEIVE,3,8,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-0493,13-Aug-2023 00:00,UTC,Mumbai
765,2023-08-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4908,MV0001-05452,Cover And Packing,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-452,RECEIVE,5,9,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Pacific Marine Parts at Mumbai,PO-2023-0265,13-Aug-2023 00:00,UTC,Mumbai
